Entity,Code,Date,new_vaccinations_smoothed_per_million
Indonesia,IDN,2021-02-07,213
Indonesia,IDN,2021-02-08,215
Indonesia,IDN,2021-02-09,219
Indonesia,IDN,2021-02-10,277
Indonesia,IDN,2021-02-11,296
Indonesia,IDN,2021-02-12,289
Indonesia,IDN,2021-02-13,293
Indonesia,IDN,2021-02-14,298
Indonesia,IDN,2021-02-15,310
Indonesia,IDN,2021-02-16,309
Indonesia,IDN,2021-02-17,260
Indonesia,IDN,2021-02-18,222
Indonesia,IDN,2021-02-19,237
Indonesia,IDN,2021-02-20,251
Indonesia,IDN,2021-02-21,259
Indonesia,IDN,2021-02-22,233
Indonesia,IDN,2021-02-23,210
Indonesia,IDN,2021-02-24,231
Indonesia,IDN,2021-02-25,276
Indonesia,IDN,2021-02-26,301
Indonesia,IDN,2021-02-27,335
Indonesia,IDN,2021-02-28,365
Indonesia,IDN,2021-03-01,425
Indonesia,IDN,2021-03-02,503
Indonesia,IDN,2021-03-03,625
Iran,IRN,2021-02-09,36
Iran,IRN,2021-02-10,23
Iran,IRN,2021-02-11,19
Iran,IRN,2021-02-12,17
Iran,IRN,2021-02-13,15
Iran,IRN,2021-02-14,15
Iran,IRN,2021-02-15,14
Iran,IRN,2021-02-16,10
Iran,IRN,2021-02-17,10
Ireland,IRL,2021-01-01,111
Ireland,IRL,2021-01-02,111
Ireland,IRL,2021-01-03,111
Ireland,IRL,2021-01-04,111
Ireland,IRL,2021-01-05,242
Ireland,IRL,2021-01-06,329
Ireland,IRL,2021-01-07,391
Ireland,IRL,2021-01-08,613
Ireland,IRL,2021-01-09,835
Ireland,IRL,2021-01-10,1057
Ireland,IRL,2021-01-11,1401
Ireland,IRL,2021-01-12,1652
Ireland,IRL,2021-01-13,1902
Ireland,IRL,2021-01-14,1914
Ireland,IRL,2021-01-15,1797
Ireland,IRL,2021-01-16,1679
Ireland,IRL,2021-01-17,1562
Ireland,IRL,2021-01-18,1472
Ireland,IRL,2021-01-19,1381
Ireland,IRL,2021-01-20,1290
Ireland,IRL,2021-01-21,1322
Ireland,IRL,2021-01-22,1354
Ireland,IRL,2021-01-23,1386
Ireland,IRL,2021-01-24,1418
Ireland,IRL,2021-01-25,1327
Ireland,IRL,2021-01-26,1236
Ireland,IRL,2021-01-27,1146
Ireland,IRL,2021-01-28,1270
Ireland,IRL,2021-01-29,1395
Ireland,IRL,2021-01-30,1519
Ireland,IRL,2021-01-31,1643
Ireland,IRL,2021-02-01,1644
Ireland,IRL,2021-02-02,1645
Ireland,IRL,2021-02-03,1646
Ireland,IRL,2021-02-04,1548
Ireland,IRL,2021-02-05,1450
Ireland,IRL,2021-02-06,1314
Ireland,IRL,2021-02-07,1177
Ireland,IRL,2021-02-08,1081
Ireland,IRL,2021-02-09,1044
Ireland,IRL,2021-02-10,1108
Ireland,IRL,2021-02-11,1056
Ireland,IRL,2021-02-12,997
Ireland,IRL,2021-02-13,953
Ireland,IRL,2021-02-14,910
Ireland,IRL,2021-02-15,1077
Ireland,IRL,2021-02-16,1315
Ireland,IRL,2021-02-17,1569
Ireland,IRL,2021-02-18,1892
Ireland,IRL,2021-02-19,2183
Ireland,IRL,2021-02-20,2366
Ireland,IRL,2021-02-21,2373
Ireland,IRL,2021-02-22,2287
Ireland,IRL,2021-02-23,2301
Ireland,IRL,2021-02-24,2328
Ireland,IRL,2021-02-25,2403
Ireland,IRL,2021-02-26,2470
Ireland,IRL,2021-02-27,2476
Ireland,IRL,2021-02-28,2483
Isle of Man,IMN,2021-01-22,1058
Isle of Man,IMN,2021-01-23,1623
Isle of Man,IMN,2021-01-24,1823
Isle of Man,IMN,2021-01-25,1917
Isle of Man,IMN,2021-01-26,3128
Isle of Man,IMN,2021-01-27,3975
Isle of Man,IMN,2021-01-28,4575
Isle of Man,IMN,2021-01-29,5398
Isle of Man,IMN,2021-01-30,5692
Isle of Man,IMN,2021-01-31,5974
Isle of Man,IMN,2021-02-01,6268
Isle of Man,IMN,2021-02-02,5739
Isle of Man,IMN,2021-02-03,6680
Isle of Man,IMN,2021-02-04,6609
Isle of Man,IMN,2021-02-05,5657
Isle of Man,IMN,2021-02-06,6104
Isle of Man,IMN,2021-02-07,6162
Isle of Man,IMN,2021-02-08,6233
Isle of Man,IMN,2021-02-09,6256
Isle of Man,IMN,2021-02-10,4833
Isle of Man,IMN,2021-02-11,4375
Isle of Man,IMN,2021-02-12,4351
Isle of Man,IMN,2021-02-13,4445
Isle of Man,IMN,2021-02-14,4175
Isle of Man,IMN,2021-02-15,3951
Isle of Man,IMN,2021-02-16,3775
Isle of Man,IMN,2021-02-17,3975
Isle of Man,IMN,2021-02-18,4163
Isle of Man,IMN,2021-02-19,7280
Isle of Man,IMN,2021-02-20,6186
Isle of Man,IMN,2021-02-21,6327
Isle of Man,IMN,2021-02-22,6398
Isle of Man,IMN,2021-02-23,6327
Isle of Man,IMN,2021-02-24,5904
Isle of Man,IMN,2021-02-25,5880
Isle of Man,IMN,2021-02-26,4598
Isle of Man,IMN,2021-02-27,6139
Isle of Man,IMN,2021-02-28,6645
Isle of Man,IMN,2021-03-01,7044
Isle of Man,IMN,2021-03-02,7973
Isle of Man,IMN,2021-03-03,8573
Israel,ISR,2020-12-20,851
Israel,ISR,2020-12-21,1863
Israel,ISR,2020-12-22,2962
Israel,ISR,2020-12-23,4041
Israel,ISR,2020-12-24,4933
Israel,ISR,2020-12-25,4857
Israel,ISR,2020-12-26,4706
Israel,ISR,2020-12-27,6319
Israel,ISR,2020-12-28,8152
Israel,ISR,2020-12-29,10012
Israel,ISR,2020-12-30,11520
Israel,ISR,2020-12-31,12940
Israel,ISR,2021-01-01,13491
Israel,ISR,2021-01-02,14144
Israel,ISR,2021-01-03,14901
Israel,ISR,2021-01-04,15185
Israel,ISR,2021-01-05,14680
Israel,ISR,2021-01-06,13863
Israel,ISR,2021-01-07,13167
Israel,ISR,2021-01-08,13084
Israel,ISR,2021-01-09,12632
Israel,ISR,2021-01-10,10867
Israel,ISR,2021-01-11,9011
Israel,ISR,2021-01-12,7908
Israel,ISR,2021-01-13,7983
Israel,ISR,2021-01-14,8119
Israel,ISR,2021-01-15,8119
Israel,ISR,2021-01-16,8299
Israel,ISR,2021-01-17,10096
Israel,ISR,2021-01-18,12552
Israel,ISR,2021-01-19,15028
Israel,ISR,2021-01-20,16849
Israel,ISR,2021-01-21,18623
Israel,ISR,2021-01-22,19306
Israel,ISR,2021-01-23,19922
Israel,ISR,2021-01-24,20847
Israel,ISR,2021-01-25,21345
Israel,ISR,2021-01-26,21253
Israel,ISR,2021-01-27,20962
Israel,ISR,2021-01-28,20571
Israel,ISR,2021-01-29,20447
Israel,ISR,2021-01-30,20177
Israel,ISR,2021-01-31,18911
Israel,ISR,2021-02-01,17221
Israel,ISR,2021-02-02,15511
Israel,ISR,2021-02-03,14009
Israel,ISR,2021-02-04,12700
Israel,ISR,2021-02-05,12062
Israel,ISR,2021-02-06,11513
Israel,ISR,2021-02-07,11347
Israel,ISR,2021-02-08,11449
Israel,ISR,2021-02-09,11985
Israel,ISR,2021-02-10,12495
Israel,ISR,2021-02-11,12856
Israel,ISR,2021-02-12,13084
Israel,ISR,2021-02-13,13316
Israel,ISR,2021-02-14,13659
Israel,ISR,2021-02-15,14202
Israel,ISR,2021-02-16,14662
Israel,ISR,2021-02-17,14574
Israel,ISR,2021-02-18,14508
Israel,ISR,2021-02-19,14528
Israel,ISR,2021-02-20,14567
Israel,ISR,2021-02-21,14801
Israel,ISR,2021-02-22,14936
Israel,ISR,2021-02-23,14702
Israel,ISR,2021-02-24,14481
Israel,ISR,2021-02-25,13942
Israel,ISR,2021-02-26,13586
Israel,ISR,2021-02-27,13220
Israel,ISR,2021-02-28,12158
Israel,ISR,2021-03-01,11198
Israel,ISR,2021-03-02,10511
Israel,ISR,2021-03-03,10194
Italy,ITA,2020-12-28,23
Italy,ITA,2020-12-29,20
Italy,ITA,2020-12-30,39
Italy,ITA,2020-12-31,134
Italy,ITA,2021-01-01,144
Italy,ITA,2021-01-02,226
Italy,ITA,2021-01-03,276
Italy,ITA,2021-01-04,435
Italy,ITA,2021-01-05,620
Italy,ITA,2021-01-06,763
Italy,ITA,2021-01-07,920
Italy,ITA,2021-01-08,1120
Italy,ITA,2021-01-09,1234
Italy,ITA,2021-01-10,1293
Italy,ITA,2021-01-11,1322
Italy,ITA,2021-01-12,1327
Italy,ITA,2021-01-13,1393
Italy,ITA,2021-01-14,1395
Italy,ITA,2021-01-15,1378
Italy,ITA,2021-01-16,1325
Italy,ITA,2021-01-17,1269
Italy,ITA,2021-01-18,1180
Italy,ITA,2021-01-19,1064
Italy,ITA,2021-01-20,914
Italy,ITA,2021-01-21,778
Italy,ITA,2021-01-22,631
Italy,ITA,2021-01-23,569
Italy,ITA,2021-01-24,563
Italy,ITA,2021-01-25,623
Italy,ITA,2021-01-26,735
Italy,ITA,2021-01-27,830
Italy,ITA,2021-01-28,967
Italy,ITA,2021-01-29,1135
Italy,ITA,2021-01-30,1257
Italy,ITA,2021-01-31,1318
Italy,ITA,2021-02-01,1357
Italy,ITA,2021-02-02,1375
Italy,ITA,2021-02-03,1442
Italy,ITA,2021-02-04,1473
Italy,ITA,2021-02-05,1491
Italy,ITA,2021-02-06,1457
Italy,ITA,2021-02-07,1412
Italy,ITA,2021-02-08,1366
Italy,ITA,2021-02-09,1315
Italy,ITA,2021-02-10,1251
Italy,ITA,2021-02-11,1174
Italy,ITA,2021-02-12,1096
Italy,ITA,2021-02-13,1040
Italy,ITA,2021-02-14,1014
Italy,ITA,2021-02-15,1004
Italy,ITA,2021-02-16,1015
Italy,ITA,2021-02-17,1031
Italy,ITA,2021-02-18,1067
Italy,ITA,2021-02-19,1111
Italy,ITA,2021-02-20,1164
Italy,ITA,2021-02-21,1214
Italy,ITA,2021-02-22,1314
Italy,ITA,2021-02-23,1395
Italy,ITA,2021-02-24,1488
Italy,ITA,2021-02-25,1573
Italy,ITA,2021-02-26,1668
Italy,ITA,2021-02-27,1781
Italy,ITA,2021-02-28,1842
Italy,ITA,2021-03-01,1898
Italy,ITA,2021-03-02,1995
Italy,ITA,2021-03-03,2095
Japan,JPN,2021-02-18,4
Japan,JPN,2021-02-19,19
Japan,JPN,2021-02-20,19
Japan,JPN,2021-02-21,19
Japan,JPN,2021-02-22,19
Japan,JPN,2021-02-23,19
Japan,JPN,2021-02-24,20
Japan,JPN,2021-02-25,24
Japan,JPN,2021-02-26,27
Japan,JPN,2021-02-27,25
Japan,JPN,2021-02-28,24
Japan,JPN,2021-03-01,22
Japan,JPN,2021-03-02,22
Japan,JPN,2021-03-03,22
Jersey,JEY,2021-01-25,4878
Jersey,JEY,2021-01-26,4878
Jersey,JEY,2021-01-27,4878
Jersey,JEY,2021-01-28,4878
Jersey,JEY,2021-01-29,4878
Jersey,JEY,2021-01-30,4878
Jersey,JEY,2021-01-31,4878
Jersey,JEY,2021-02-01,5432
Jersey,JEY,2021-02-02,5976
Jersey,JEY,2021-02-03,6530
Jersey,JEY,2021-02-04,7074
Jersey,JEY,2021-02-05,7618
Jersey,JEY,2021-02-06,8172
Jersey,JEY,2021-02-07,8716
Jersey,JEY,2021-02-08,8469
Jersey,JEY,2021-02-09,8222
Jersey,JEY,2021-02-10,7974
Jersey,JEY,2021-02-11,7727
Jersey,JEY,2021-02-12,7480
Jersey,JEY,2021-02-13,7232
Jersey,JEY,2021-02-14,6985
Jersey,JEY,2021-02-15,6668
Jersey,JEY,2021-02-16,6352
Jersey,JEY,2021-02-17,6025
Jersey,JEY,2021-02-18,5709
Jersey,JEY,2021-02-19,5392
Jersey,JEY,2021-02-20,5066
Jersey,JEY,2021-02-21,4749
Jordan,JOR,2021-01-13,267
Jordan,JOR,2021-01-14,267
Jordan,JOR,2021-01-15,267
Jordan,JOR,2021-01-16,267
Jordan,JOR,2021-01-17,267
Jordan,JOR,2021-01-18,267
Jordan,JOR,2021-01-19,267
Jordan,JOR,2021-01-20,267
Jordan,JOR,2021-01-21,267
Jordan,JOR,2021-01-22,267
Jordan,JOR,2021-01-23,267
Jordan,JOR,2021-01-24,247
Jordan,JOR,2021-01-25,226
Jordan,JOR,2021-01-26,205
Jordan,JOR,2021-01-27,185
Jordan,JOR,2021-01-28,164
Jordan,JOR,2021-01-29,143
Jordan,JOR,2021-01-30,123
Jordan,JOR,2021-01-31,123
Jordan,JOR,2021-02-01,130
Jordan,JOR,2021-02-02,138
Jordan,JOR,2021-02-03,146
Jordan,JOR,2021-02-04,154
Jordan,JOR,2021-02-05,162
Jordan,JOR,2021-02-06,170
Jordan,JOR,2021-02-07,178
Jordan,JOR,2021-02-08,178
Jordan,JOR,2021-02-09,178
Jordan,JOR,2021-02-10,178
Jordan,JOR,2021-02-11,178
Jordan,JOR,2021-02-12,178
Jordan,JOR,2021-02-13,178
Jordan,JOR,2021-02-14,178
Jordan,JOR,2021-02-15,178
Jordan,JOR,2021-02-16,178
Jordan,JOR,2021-02-17,178
Jordan,JOR,2021-02-18,178
Jordan,JOR,2021-02-19,178
Jordan,JOR,2021-02-20,178
Jordan,JOR,2021-02-21,178
Jordan,JOR,2021-02-22,178
Jordan,JOR,2021-02-23,479
Jordan,JOR,2021-02-24,781
Jordan,JOR,2021-02-25,1082
Kazakhstan,KAZ,2021-02-01,68
Kazakhstan,KAZ,2021-02-02,68
Kazakhstan,KAZ,2021-02-03,68
Kazakhstan,KAZ,2021-02-04,68
Kazakhstan,KAZ,2021-02-05,68
Kazakhstan,KAZ,2021-02-06,68
Kazakhstan,KAZ,2021-02-07,68
Kazakhstan,KAZ,2021-02-08,68
Kazakhstan,KAZ,2021-02-09,68
Kazakhstan,KAZ,2021-02-10,68
Kazakhstan,KAZ,2021-02-11,68
Kazakhstan,KAZ,2021-02-12,63
Kazakhstan,KAZ,2021-02-13,58
Kazakhstan,KAZ,2021-02-14,53
Kazakhstan,KAZ,2021-02-15,48
Kazakhstan,KAZ,2021-02-16,44
Kazakhstan,KAZ,2021-02-17,39
Kazakhstan,KAZ,2021-02-18,34
Kazakhstan,KAZ,2021-02-19,34
Kazakhstan,KAZ,2021-02-20,34
Kazakhstan,KAZ,2021-02-21,34
Kazakhstan,KAZ,2021-02-22,34
Kazakhstan,KAZ,2021-02-23,34
Kazakhstan,KAZ,2021-02-24,34
Kuwait,KWT,2020-12-29,262
Kuwait,KWT,2020-12-30,262
Kuwait,KWT,2020-12-31,262
Kuwait,KWT,2021-01-01,262
Kuwait,KWT,2021-01-02,262
Kuwait,KWT,2021-01-03,262
Kuwait,KWT,2021-01-04,262
Kuwait,KWT,2021-01-05,262
Kuwait,KWT,2021-01-06,262
Kuwait,KWT,2021-01-07,262
Kuwait,KWT,2021-01-08,262
Kuwait,KWT,2021-01-09,262
Kuwait,KWT,2021-01-10,262
Kuwait,KWT,2021-01-11,262
Kuwait,KWT,2021-01-12,262
Kuwait,KWT,2021-01-13,262
Kuwait,KWT,2021-01-14,262
Kuwait,KWT,2021-01-15,262
Kuwait,KWT,2021-01-16,262
Kuwait,KWT,2021-01-17,262
Kuwait,KWT,2021-01-18,262
Kuwait,KWT,2021-01-19,262
Kuwait,KWT,2021-01-20,262
Kuwait,KWT,2021-01-21,262
Kuwait,KWT,2021-01-22,262
Kuwait,KWT,2021-01-23,262
Kuwait,KWT,2021-01-24,262
Kuwait,KWT,2021-01-25,262
Kuwait,KWT,2021-01-26,262
Kuwait,KWT,2021-01-27,459
Kuwait,KWT,2021-01-28,656
Kuwait,KWT,2021-01-29,852
Kuwait,KWT,2021-01-30,1049
Kuwait,KWT,2021-01-31,1246
Kuwait,KWT,2021-02-01,1442
Kuwait,KWT,2021-02-02,1639
Kuwait,KWT,2021-02-03,1639
Kuwait,KWT,2021-02-04,1639
Kuwait,KWT,2021-02-05,1639
Kuwait,KWT,2021-02-06,1639
Kuwait,KWT,2021-02-07,1639
Kuwait,KWT,2021-02-08,1639
Kuwait,KWT,2021-02-09,1639
Kuwait,KWT,2021-02-10,1639
Kuwait,KWT,2021-02-11,1639
Kuwait,KWT,2021-02-12,1639
Kuwait,KWT,2021-02-13,1639
Kuwait,KWT,2021-02-14,1639
Kuwait,KWT,2021-02-15,1639
Latvia,LVA,2021-01-19,66
Latvia,LVA,2021-01-20,125
Latvia,LVA,2021-01-21,146
Latvia,LVA,2021-01-22,162
Latvia,LVA,2021-01-23,182
Latvia,LVA,2021-01-24,202
Latvia,LVA,2021-01-25,222
Latvia,LVA,2021-01-26,220
Latvia,LVA,2021-01-27,224
Latvia,LVA,2021-01-28,261
Latvia,LVA,2021-01-29,318
Latvia,LVA,2021-01-30,321
Latvia,LVA,2021-01-31,359
Latvia,LVA,2021-02-01,397
Latvia,LVA,2021-02-02,469
Latvia,LVA,2021-02-03,530
Latvia,LVA,2021-02-04,585
Latvia,LVA,2021-02-05,638
Latvia,LVA,2021-02-06,658
Latvia,LVA,2021-02-07,610
Latvia,LVA,2021-02-08,583
Latvia,LVA,2021-02-09,460
Latvia,LVA,2021-02-10,385
Latvia,LVA,2021-02-11,406
Latvia,LVA,2021-02-12,410
Latvia,LVA,2021-02-13,398
Latvia,LVA,2021-02-14,390
Latvia,LVA,2021-02-15,425
Latvia,LVA,2021-02-16,515
Latvia,LVA,2021-02-17,619
Latvia,LVA,2021-02-18,601
Latvia,LVA,2021-02-19,572
Latvia,LVA,2021-02-20,600
Latvia,LVA,2021-02-21,696
Latvia,LVA,2021-02-22,728
Latvia,LVA,2021-02-23,804
Latvia,LVA,2021-02-24,979
Latvia,LVA,2021-02-25,1177
Latvia,LVA,2021-02-26,1325
Latvia,LVA,2021-02-27,1310
Latvia,LVA,2021-02-28,1222
Latvia,LVA,2021-03-01,1251
Latvia,LVA,2021-03-02,1228
Latvia,LVA,2021-03-03,1183
Lebanon,LBN,2021-02-14,7
Lebanon,LBN,2021-02-15,94
Lebanon,LBN,2021-02-16,160
Lebanon,LBN,2021-02-17,217
Lebanon,LBN,2021-02-18,281
Lebanon,LBN,2021-02-19,326
Lebanon,LBN,2021-02-20,279
Lebanon,LBN,2021-02-21,278
Lebanon,LBN,2021-02-22,351
Lebanon,LBN,2021-02-23,383
Lebanon,LBN,2021-02-24,407
Lebanon,LBN,2021-02-25,423
Lebanon,LBN,2021-02-26,453
Lebanon,LBN,2021-02-27,453
Lebanon,LBN,2021-02-28,571
Lebanon,LBN,2021-03-01,582
Lebanon,LBN,2021-03-02,545
Lebanon,LBN,2021-03-03,611
Liechtenstein,LIE,2021-02-04,682
Liechtenstein,LIE,2021-02-05,682
Liechtenstein,LIE,2021-02-06,682
Liechtenstein,LIE,2021-02-07,682
Liechtenstein,LIE,2021-02-08,682
Liechtenstein,LIE,2021-02-09,682
Liechtenstein,LIE,2021-02-10,682
Liechtenstein,LIE,2021-02-11,734
Liechtenstein,LIE,2021-02-12,760
Liechtenstein,LIE,2021-02-13,813
Liechtenstein,LIE,2021-02-14,839
Liechtenstein,LIE,2021-02-15,1180
Liechtenstein,LIE,2021-02-16,1495
Liechtenstein,LIE,2021-02-17,1809
Liechtenstein,LIE,2021-02-18,1967
Liechtenstein,LIE,2021-02-19,2124
Liechtenstein,LIE,2021-02-20,2281
Liechtenstein,LIE,2021-02-21,2412
Liechtenstein,LIE,2021-02-22,2517
Liechtenstein,LIE,2021-02-23,2596
Liechtenstein,LIE,2021-02-24,2675
Liechtenstein,LIE,2021-02-25,2753
Liechtenstein,LIE,2021-02-26,2806
Liechtenstein,LIE,2021-02-27,2884
Liechtenstein,LIE,2021-02-28,2937
Lithuania,LTU,2020-12-09,47
Lithuania,LTU,2020-12-10,47
Lithuania,LTU,2020-12-11,47
Lithuania,LTU,2020-12-12,47
Lithuania,LTU,2020-12-13,47
Lithuania,LTU,2020-12-14,47
Lithuania,LTU,2020-12-15,47
Lithuania,LTU,2020-12-16,47
Lithuania,LTU,2020-12-17,47
Lithuania,LTU,2020-12-18,47
Lithuania,LTU,2020-12-19,47
Lithuania,LTU,2020-12-20,47
Lithuania,LTU,2020-12-21,47
Lithuania,LTU,2020-12-22,47
Lithuania,LTU,2020-12-23,47
Lithuania,LTU,2020-12-24,47
Lithuania,LTU,2020-12-25,47
Lithuania,LTU,2020-12-26,47
Lithuania,LTU,2020-12-27,47
Lithuania,LTU,2020-12-28,186
Lithuania,LTU,2020-12-29,336
Lithuania,LTU,2020-12-30,410
Lithuania,LTU,2020-12-31,405
Lithuania,LTU,2021-01-01,398
Lithuania,LTU,2021-01-02,392
Lithuania,LTU,2021-01-03,385
Lithuania,LTU,2021-01-04,238
Lithuania,LTU,2021-01-05,115
Lithuania,LTU,2021-01-06,218
Lithuania,LTU,2021-01-07,435
Lithuania,LTU,2021-01-08,706
Lithuania,LTU,2021-01-09,722
Lithuania,LTU,2021-01-10,722
Lithuania,LTU,2021-01-11,838
Lithuania,LTU,2021-01-12,915
Lithuania,LTU,2021-01-13,1058
Lithuania,LTU,2021-01-14,1293
Lithuania,LTU,2021-01-15,1403
Lithuania,LTU,2021-01-16,1445
Lithuania,LTU,2021-01-17,1504
Lithuania,LTU,2021-01-18,1625
Lithuania,LTU,2021-01-19,1846
Lithuania,LTU,2021-01-20,1700
Lithuania,LTU,2021-01-21,1329
Lithuania,LTU,2021-01-22,968
Lithuania,LTU,2021-01-23,911
Lithuania,LTU,2021-01-24,854
Lithuania,LTU,2021-01-25,620
Lithuania,LTU,2021-01-26,453
Lithuania,LTU,2021-01-27,632
Lithuania,LTU,2021-01-28,922
Lithuania,LTU,2021-01-29,1324
Lithuania,LTU,2021-01-30,1356
Lithuania,LTU,2021-01-31,1354
Lithuania,LTU,2021-02-01,1502
Lithuania,LTU,2021-02-02,1542
Lithuania,LTU,2021-02-03,1537
Lithuania,LTU,2021-02-04,1682
Lithuania,LTU,2021-02-05,1640
Lithuania,LTU,2021-02-06,1645
Lithuania,LTU,2021-02-07,1650
Lithuania,LTU,2021-02-08,1638
Lithuania,LTU,2021-02-09,1584
Lithuania,LTU,2021-02-10,1548
Lithuania,LTU,2021-02-11,1506
Lithuania,LTU,2021-02-12,1508
Lithuania,LTU,2021-02-13,1493
Lithuania,LTU,2021-02-14,1610
Lithuania,LTU,2021-02-15,1592
Lithuania,LTU,2021-02-16,1470
Lithuania,LTU,2021-02-17,1582
Lithuania,LTU,2021-02-18,1697
Lithuania,LTU,2021-02-19,1863
Lithuania,LTU,2021-02-20,1893
Lithuania,LTU,2021-02-21,1914
Lithuania,LTU,2021-02-22,1936
Lithuania,LTU,2021-02-23,2359
Lithuania,LTU,2021-02-24,2534
Lithuania,LTU,2021-02-25,2561
Lithuania,LTU,2021-02-26,2535
Lithuania,LTU,2021-02-27,2518
Lithuania,LTU,2021-02-28,2396
Lithuania,LTU,2021-03-01,2643
Lithuania,LTU,2021-03-02,2669
Lithuania,LTU,2021-03-03,2638
Luxembourg,LUX,2020-12-31,99
Luxembourg,LUX,2021-01-01,99
Luxembourg,LUX,2021-01-02,99
Luxembourg,LUX,2021-01-03,99
Luxembourg,LUX,2021-01-04,99
Luxembourg,LUX,2021-01-05,99
Luxembourg,LUX,2021-01-06,99
Luxembourg,LUX,2021-01-07,99
Luxembourg,LUX,2021-01-08,99
Luxembourg,LUX,2021-01-09,99
Luxembourg,LUX,2021-01-10,99
Luxembourg,LUX,2021-01-11,99
Luxembourg,LUX,2021-01-12,182
Luxembourg,LUX,2021-01-13,283
Luxembourg,LUX,2021-01-14,351
Luxembourg,LUX,2021-01-15,377
Luxembourg,LUX,2021-01-16,403
Luxembourg,LUX,2021-01-17,428
Luxembourg,LUX,2021-01-18,599
Luxembourg,LUX,2021-01-19,666
Luxembourg,LUX,2021-01-20,759
Luxembourg,LUX,2021-01-21,835
Luxembourg,LUX,2021-01-22,891
Luxembourg,LUX,2021-01-23,946
Luxembourg,LUX,2021-01-24,1000
Luxembourg,LUX,2021-01-25,909
Luxembourg,LUX,2021-01-26,965
Luxembourg,LUX,2021-01-27,971
Luxembourg,LUX,2021-01-28,1021
Luxembourg,LUX,2021-01-29,1006
Luxembourg,LUX,2021-01-30,994
Luxembourg,LUX,2021-01-31,979
Luxembourg,LUX,2021-02-01,1070
Luxembourg,LUX,2021-02-02,1078
Luxembourg,LUX,2021-02-03,1131
Luxembourg,LUX,2021-02-04,1152
Luxembourg,LUX,2021-02-05,1163
Luxembourg,LUX,2021-02-06,1176
Luxembourg,LUX,2021-02-07,1187
Luxembourg,LUX,2021-02-08,1118
Luxembourg,LUX,2021-02-09,1005
Luxembourg,LUX,2021-02-10,1030
Luxembourg,LUX,2021-02-11,1134
Luxembourg,LUX,2021-02-12,1157
Luxembourg,LUX,2021-02-13,1179
Luxembourg,LUX,2021-02-14,1201
Luxembourg,LUX,2021-02-15,1344
Luxembourg,LUX,2021-02-16,1658
Luxembourg,LUX,2021-02-17,1642
Luxembourg,LUX,2021-02-18,1722
Luxembourg,LUX,2021-02-19,1764
Luxembourg,LUX,2021-02-20,1805
Luxembourg,LUX,2021-02-21,1847
Luxembourg,LUX,2021-02-22,1804
Luxembourg,LUX,2021-02-23,1701
Luxembourg,LUX,2021-02-24,1744
Luxembourg,LUX,2021-02-25,1629
Luxembourg,LUX,2021-02-26,1604
Luxembourg,LUX,2021-02-27,1578
Luxembourg,LUX,2021-02-28,1554
Luxembourg,LUX,2021-03-01,1642
Luxembourg,LUX,2021-03-02,1618
Macao,MAC,2021-02-09,916
Macao,MAC,2021-02-10,579
Macao,MAC,2021-02-11,465
Macao,MAC,2021-02-12,410
Macao,MAC,2021-02-13,376
Macao,MAC,2021-02-14,353
Macao,MAC,2021-02-15,337
Macao,MAC,2021-02-16,240
Macao,MAC,2021-02-17,240
Macao,MAC,2021-02-18,240
Malaysia,MYS,2021-02-24,28
Malaysia,MYS,2021-02-25,28
Malaysia,MYS,2021-02-26,28
Malaysia,MYS,2021-02-27,28
Malaysia,MYS,2021-02-28,89
Malaysia,MYS,2021-03-01,130
Malaysia,MYS,2021-03-02,235
Malaysia,MYS,2021-03-03,351
Maldives,MDV,2021-02-03,1291
Maldives,MDV,2021-02-04,2150
Maldives,MDV,2021-02-05,2090
Maldives,MDV,2021-02-06,2764
Maldives,MDV,2021-02-07,3282
Maldives,MDV,2021-02-08,3717
Maldives,MDV,2021-02-09,4063
Maldives,MDV,2021-02-10,4912
Maldives,MDV,2021-02-11,5846
Maldives,MDV,2021-02-12,6105
Maldives,MDV,2021-02-13,6937
Maldives,MDV,2021-02-14,7622
Maldives,MDV,2021-02-15,8162
Maldives,MDV,2021-02-16,8932
Maldives,MDV,2021-02-17,9529
Maldives,MDV,2021-02-18,10234
Maldives,MDV,2021-02-19,9694
Maldives,MDV,2021-02-20,9753
Maldives,MDV,2021-02-21,9626
Maldives,MDV,2021-02-22,9605
Maldives,MDV,2021-02-23,9267
Maldives,MDV,2021-02-24,9157
Maldives,MDV,2021-02-25,9056
Maldives,MDV,2021-02-26,9348
Maldives,MDV,2021-02-27,9378
Maldives,MDV,2021-02-28,9620
Maldives,MDV,2021-03-01,9766
Maldives,MDV,2021-03-02,10190
Maldives,MDV,2021-03-03,10190
Malta,MLT,2021-01-18,2937
Malta,MLT,2021-01-19,2913
Malta,MLT,2021-01-20,2727
Malta,MLT,2021-01-21,2731
Malta,MLT,2021-01-22,2745
Malta,MLT,2021-01-23,2727
Malta,MLT,2021-01-24,2677
Malta,MLT,2021-01-25,2643
Malta,MLT,2021-01-26,2618
Malta,MLT,2021-01-27,2652
Malta,MLT,2021-01-28,2636
Malta,MLT,2021-01-29,2607
Malta,MLT,2021-01-30,2561
Malta,MLT,2021-01-31,2516
Malta,MLT,2021-02-01,2534
Malta,MLT,2021-02-02,2550
Malta,MLT,2021-02-03,2627
Malta,MLT,2021-02-04,2847
Malta,MLT,2021-02-05,3189
